"sample" "Activity" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()"
"LAYING" 11 0.278087946769231 -0.0155989217753846 -0.18959951754 0.607390020615385 0.345163917110769 -0.070917115 0.0764993954615385 0.00530743123584615 -0.267433259338462 -0.0318917842753846 -0.0619178375661538 0.0826848326153846 -0.0974950981076923 -0.0397651829861538 0.0866437254663077 -0.198789365587692 -0.198789365587692 -0.155925997468154 -0.100442536923231 -0.216387249820308 -0.979767810307692 -0.940015991692308 -0.810650887692308 -0.03227042304 0.126956079784615 -0.999424114923077 -0.978568983692308 -0.963127410615385 -0.257846153846154 0.182948879601846 -0.0843722392630769 -0.999435542 -0.975910587384615 -0.979453893846154 -0.898143236153846 0.0713074610729231 -0.0379904655307692 -0.999562768307692 -0.820689655246154 -0.626965027784615 -0.928205128615385 -0.674821196838462 -0.925049309984615 -0.51827899802 -0.922344322430769 -0.111478408384615 -0.981571858769231 -0.930546981384615 0.161148789292308 -0.984138757076923 -0.961828817538462 0.00500074740446154 -0.978468472461538 -0.961767508307692 0.096116985 -0.981456822307692 -0.979810560461538 -0.0564220977861538 -0.981745286461538 -0.986789550923077 -0.963713887384615 -0.963713887384615 -0.976215792307692 -0.94752674 -0.987096421076923 -0.968796252615385 -0.982441898153846 -0.930226706769231 -0.976689202153846 -0.980429600461538 -0.963006609846154 -0.955886136615385 -0.983360507538461 -0.980349973846154 -0.954838546461538 -0.969932579384615 -0.965656860153846 -0.983076696923077
"LAYING" 12 0.278551582857143 -0.0200805772619048 0.0838142712880952 0.947586363333333 -0.229860219761905 0.0913819378571429 0.0548563054428571 -0.00173251855238095 0.111476935952381 -0.0528419995285714 -0.0607505526642857 0.224590979595238 -0.0574634565357143 -0.0359973806285714 0.0140585079285714 0.0179903635714286 0.0179903635714286 -0.00915433155714286 0.0120808557071429 -0.10258281147381 -0.603048386904762 -0.545234075 -0.826007326595238 -0.173103475757143 -0.161185550714286 -0.978684279761905 -0.616613312142857 -0.661361332380952 -0.411428571428571 -0.0170407557380952 -0.281872883761905 -0.977589346666667 -0.637550688095238 -0.720328655952381 -0.931034480952381 -0.22661710627381 -0.239592246647619 -0.981281719761905 -0.842364532619048 -0.496889279666667 -0.915343912380952 -0.354173932357143 -0.896214896428571 -0.621632951428571 -0.90022675452381 -0.107085471214286 -0.583023983333333 -0.46333999452381 -0.082755744427619 -0.966871485238095 -0.948913093809524 -0.0191746348157143 -0.607802258571429 -0.652206855476191 0.0820549820238095 -0.682872826714286 -0.695522904047619 -0.0625634662 -0.743874080714286 -0.823606032857143 -0.518427192380952 -0.518427192380952 -0.667065694047619 -0.548653201666667 -0.793909894761905 -0.661015069285714 -0.576157854285714 -0.458194351811905 -0.756027959047619 -0.634547593809524 -0.667038913571429 -0.607645794285714 -0.699322818261905 -0.683920931428571 -0.556403805952381 -0.589243699285714 -0.717066106904762 -0.807547334285714
"LAYING" 13 0.276441417972973 -0.0101769036 0.211522158122973 0.711906665405405 0.186118731418919 0.199973001756757 0.074501122427027 0.00289051472504054 0.0852667288837838 -0.0325096609621622 -0.0847698375 -0.355913686739189 -0.0975489158378378 -0.0405255249635135 -0.202779701005405 -0.166123244986486 -0.166123244986486 -0.0735966673489189 -0.223297767508108 -0.0186647031190541 -0.987680582567568 -0.96494486472973 -0.898128897837838 -0.0105839004459459 0.088383981972973 -0.998691122567568 -0.990881358378378 -0.982785531081081 -0.258918918918919 0.254802840391892 0.0231387046297297 -0.99974561472973 -0.9810943 -0.981198844864865 -0.904939421743243 0.0387920624878378 -0.0594688788513514 -0.999613448378378 -0.811742777027027 -0.581757357675676 -0.831402830810811 -0.831694745405405 -0.966042966756757 -0.448437437077027 -0.892320891891892 -0.10255286492027 -0.987238613378378 -0.950265292702703 0.0741948358783784 -0.978725957297297 -0.963579110945946 -0.0164659815573108 -0.990985244594595 -0.982923064054054 0.0893284074241892 -0.983223535540541 -0.979072944864865 -0.0518247372175676 -0.989849218108108 -0.989203111216216 -0.963662199054054 -0.963662199054054 -0.988731852972973 -0.956903880945946 -0.991056006351351 -0.963114255702703 -0.987218986216216 -0.946642456527027 -0.984817302837838 -0.991961706621622 -0.984402306621622 -0.969713156081081 -0.983991155135135 -0.978052850135135 -0.962437982472973 -0.986785150135135 -0.971676628378378 -0.989034016621622
"LAYING" 14 0.279956892794118 -0.0197948237529412 -0.293489119352941 0.455699638088235 -0.0064962969117647 -0.536883203485294 0.0750420476789706 0.0133701884264706 -0.162362706782074 -0.00795123105294118 -0.0877905084411765 0.147837261529412 -0.108812945709221 -0.0315427831557206 -0.00611527619558823 -0.107726320975 -0.107726320975 -0.160409963266176 -0.0780499690485294 -0.128724554095 -0.614091301323529 -0.447978260235294 -0.888009048382353 -0.380390167235294 -0.157997717985294 -0.94769099 -0.6496221525 -0.586159525 -0.485294117647059 -0.218694289748529 -0.324999414102941 -0.945131153235294 -0.671277522794118 -0.468696587235294 -0.839756590441176 -0.198635038694118 -0.338236508358824 -0.981931297941177 -0.822515213676471 -0.636528408808824 -0.916900090588235 -0.343595540633824 -0.878582204705882 -0.543658142970588 -0.9047619025 -0.108148014 -0.598729115588235 -0.362682572753529 0.0200542501470588 -0.969982384117647 -0.966378405 0.0046209062375 -0.636469982058824 -0.563924118235294 0.0672776113426471 -0.731668026176471 -0.338464981621324 -0.0463786916088235 -0.715778448529412 -0.683038331911765 -0.427039993058824 -0.427039993058824 -0.585961101911765 -0.420355832852941 -0.678943076323529 -0.449353487080882 -0.593222831323529 -0.361267624248529 -0.608467372058824 -0.655286679264706 -0.569367185441176 -0.479769685720588 -0.751320483088235 -0.275076576343088 -0.575150830882353 -0.619784072058824 -0.528633927058824 -0.71735454
"LAYING" 15 0.272349777638889 -0.0144793933333333 0.0878072408055555 0.936952318611111 -0.218701858888889 0.0506744972083333 0.0787001241166667 -0.00433837856944445 0.129522559972222 -0.0535546878152778 -0.0767139702294444 0.132749386361111 -0.0715398087375 -0.0540433524094444 0.114891336675 -0.0217873166 -0.0217873166 -0.00898072872222223 -0.06550346835875 -0.211995111631944 -0.04009198675 0.0766965889956944 -0.745726493888889 -0.415948174027778 0.0168676032166667 -0.926892461111111 -0.169831609704167 -0.107118351448611 -0.401666666666667 -0.333807682152778 -0.361356493666667 -0.923252402222222 -0.284794190458333 -0.4744360375 -0.679118774027778 -0.214139622298611 -0.248667910916667 -0.949648154861111 -0.590996166666667 -0.755558240833333 -0.885802465416667 -0.513386500416667 -0.715099714166667 -0.705599821305556 -0.8589065225 -0.107631486569444 0.0277407319041667 0.100411823793472 0.0779881114606944 -0.957355048055556 -0.94098936875 0.00196778425694445 -0.131014937458333 -0.0741490578720833 0.0840430739743055 -0.356136074541667 -0.391413007180556 -0.0543325181583333 -0.408888101805556 -0.659472090694444 0.0559567010277778 0.0559567010277778 -0.196690201034306 -0.189194374070833 -0.551935352083333 -0.385516320152778 0.0512323354305556 0.0420551391305556 -0.493902731986111 -0.16888899075625 -0.102201451517639 -0.333660423069444 -0.382758555083333 -0.353016386252778 -0.00845337861111111 -0.0934857059861111 -0.44197943125 -0.625933689722222
"LAYING" 16 0.27691963896 -0.01876841351 0.10777011638 0.7945208862 -0.12276463148 0.133064409128 0.0950945657 -0.005590970362 -0.019078516052 -0.033660171628 -0.08148290228 -0.15686097146 -0.1015325308502 -0.05001958741 -0.014301031098 0.08801885384 0.08801885384 0.01355703146 -0.059739659344 -0.008907006054 -0.221075709582 -0.3066102285 -0.7123076912 -0.42930818122 -0.051331733144 -0.9029834452 -0.3593638264 -0.4519896308 -0.4 -0.342120986066 -0.40417254084 -0.9116378868 -0.5419029882 -0.5724110134 -0.7227586218 -0.2335081213 -0.04697359964 -0.97556702 -0.5599999982 -0.6816866154 -0.8819047586 -0.472835188842 -0.8389743582 -0.63263435544 -0.897777775 -0.1189825022 -0.145152353546 -0.28966178878 -0.1118619466 -0.9650221892 -0.9637414904 -0.024233829626 -0.32254515836 -0.4260512908 0.088158423998 -0.5746158922 -0.5918795836 -0.0489388912194 -0.6905444328 -0.6704750576 -0.1009702266278 -0.1009702266278 -0.34512704626 -0.4277905326 -0.6673852084 -0.21661934595 -0.1185809256276 -0.32639907663 -0.38281285196 -0.344925193736 -0.4370068432 -0.4696329686 -0.58913797 -0.609452897 -0.19477267824 -0.288695124513 -0.6021732184 -0.6816289394
"LAYING" 17 0.270851168548387 -0.0185031166833871 0.212235733516129 0.855009657096774 -0.118436839096774 -0.0494341499725806 0.0766046622612903 0.018428866395 0.0318030279967742 -0.0170311090258065 -0.0833153154193548 0.140928917177419 -0.102672715283871 -0.0385631045903226 -0.137160766282258 -0.0604471519048387 -0.0604471519048387 0.00810544817580645 -0.06938080075 -0.00103764978870968 -0.392020405177419 -0.130457000918871 -0.810173697258064 -0.402400861887097 0.0105244349324194 -0.963249213709677 -0.452792822096774 -0.254631274322581 -0.325161290322581 -0.397973518064516 -0.381756913354839 -0.963890066612903 -0.443251909516129 -0.519276847580645 -0.718576192741936 -0.0957751308774194 -0.0859710359612903 -0.967673675967742 -0.745272525645161 -0.702898650806452 -0.899641572419355 0.0347453914274194 -0.769230770645161 -0.692466478387097 -0.908858162741936 -0.109290574145161 -0.352623631596774 -0.084250185005 -0.136867928822581 -0.981040246129032 -0.970720467419355 0.0243059335419355 -0.388434383064516 -0.159909274232258 0.0840131091919355 -0.512197931935484 -0.485411185967742 -0.0453508991645161 -0.466036146290323 -0.58756195483871 -0.198774431548387 -0.198774431548387 -0.34273830516129 -0.376934743064516 -0.546464403064516 -0.416669522096774 -0.338654346919355 -0.118594266033871 -0.550074707741935 -0.377512394354839 -0.115265177658065 -0.436790323870968 -0.536050663709677 -0.470306107258064 -0.456498225532258 -0.378290516451613 -0.548262358548387 -0.608735096451613
"LAYING" 18 0.27466782475 -0.0177722114135 0.0419725134 0.30282792425 0.302712044375 -0.32403784175 0.074607552875 0.02550495982375 0.07044592083125 -0.035840850623125 -0.069761547332 0.0084643990625 -0.0970532909025 -0.04570580596125 -0.01273259660875 -0.2187016366875 -0.2187016366875 0.02239712809 -0.1723923888725 -0.2124517604875 -0.71231271975 -0.663226219125 -0.8230769217625 -0.1989009018835 0.1784756878925 -0.977971070375 -0.732608244875 -0.717522005375 -0.219 -0.06537722806 -0.104910144027125 -0.979732957 -0.82587708025 -0.798371753625 -0.6698275871125 0.05138486668125 -0.15510218289625 -0.99429186025 -0.58879310225 -0.729591379775 -0.80992063375 -0.689941420825 -0.779487179375 -0.716033266535 -0.846031745 -0.105222617775 -0.714846706 -0.6548841183 0.264188024925 -0.98418054525 -0.98485942025 0.00352148662375 -0.71042741025 -0.6998484295 0.09298681239875 -0.86751270475 -0.766395026875 -0.0531906471 -0.815371654125 -0.855963851625 -0.676725019375 -0.676725019375 -0.71922718575 -0.7678207295 -0.834085249 -0.759925612875 -0.716016299625 -0.671846331625 -0.814412845875 -0.713205080375 -0.700767558875 -0.787924836875 -0.880910024875 -0.7511214195 -0.736093434125 -0.735449325125 -0.819684386125 -0.863882669625
"LAYING" 19 0.271164905192308 -0.0174488048346154 -0.0695884463115385 -0.0543618373076923 0.571752874230769 -0.0997354145384615 0.0764320875769231 0.0112723718738462 -0.0770590751115385 -0.0275545131277769 -0.0847043822115385 -0.02742612725 -0.0983268948653846 -0.0377126993871154 -0.0166553252423077 -0.166740649092308 -0.166740649092308 0.0412737045442308 -0.131266995115385 -0.0538428373480769 -0.981315352692308 -0.967382676730769 -0.855029585769231 -0.107979627488462 0.153574497173077 -0.999626548461538 -0.984424427692308 -0.975516145961538 -0.23 0.158420174980769 -0.0442414995565385 -0.9996819975 -0.979603623461539 -0.972507090769231 -0.933687002692308 0.0274981799496154 -0.190650935194231 -0.999728735961538 -0.795755968076923 -0.608081535 -0.910866911346154 -0.720208660096154 -0.941814595961538 -0.492947795461538 -0.952380952884615 -0.108470070634615 -0.980734059230769 -0.966301832307692 0.511492342307692 -0.976611816346154 -0.987210057692308 -0.00175742998994231 -0.9846464025 -0.975321851153846 0.105351273230769 -0.983797965576923 -0.968547854615385 -0.0604667560192308 -0.985535199230769 -0.985257089038462 -0.972343445961538 -0.972343445961538 -0.984802652115385 -0.960981298076923 -0.987782192692308 -0.973828524615385 -0.980648708076923 -0.967159857307692 -0.983603383846154 -0.986340069423077 -0.976887965 -0.967020414038462 -0.985181970961538 -0.966651288269231 -0.969639833269231 -0.980445073076923 -0.966781919615385 -0.984332874615385
"LAYING" 20 0.252702839855072 -0.0169354831144928 -0.131813410391304 -0.300557142318841 0.732958186913043 -0.406956899927536 0.0864669620289855 0.00845380210405797 0.020977488262913 -0.0331157055362319 -0.0819396135942029 -0.239852256666667 -0.0919721324057971 -0.0413681312028985 -0.0421206133144928 -0.136555233797101 -0.136555233797101 -0.0127177806985507 -0.0780952317086957 -0.101287153921739 -0.953354645217391 -0.942174191202899 -0.795986621492754 -0.197317957447826 0.215251489884058 -0.997509737101449 -0.965775195217391 -0.954100919565217 -0.304347826086957 0.109505038346377 -0.0104405763521739 -0.997844502898551 -0.961588139855072 -0.953457196376812 -0.831084457826087 -0.0606094809507246 -0.140960276318841 -0.99928829826087 -0.874062968405797 -0.602548875637681 -0.880837359275362 -0.783656236521739 -0.950204385507246 -0.638460984391304 -0.937428111014493 -0.106881006776812 -0.953602695507246 -0.938032225217391 0.450550102217391 -0.95145124942029 -0.986224577101449 -0.000406572450289855 -0.964996922898551 -0.951398437884058 0.108785863782609 -0.967545231884058 -0.951985102898551 -0.0619094397536232 -0.973000175072464 -0.964422477101449 -0.943293882608696 -0.943293882608696 -0.964115424637681 -0.94241149884058 -0.970924669565217 -0.956451939130435 -0.953856167971014 -0.939232263826087 -0.967851959710145 -0.967366837391304 -0.951835350623188 -0.952888978550725 -0.969533348695652 -0.951570188695652 -0.942209953768116 -0.95743330726087 -0.950053647101449 -0.964740883333333
"LAYING" 21 0.282122715952381 -0.0171093372802381 0.363396109782143 0.870488779880952 -0.316586163333333 0.262837789904167 0.0804274614190476 -0.01352617620125 0.301080221928571 -0.0572015955203095 -0.0452085768095238 -0.0486209477166667 -0.0918730356261905 -0.0372648793020714 -0.188188099710714 -0.00335838092857143 -0.00335838092857143 -0.127641287215476 -0.19105572727381 -0.135815954090476 -0.485941249669048 -0.378965441090476 -0.723443222369048 -0.207274417381714 0.0188493490458333 -0.943048861071429 -0.527475882392857 -0.524258631345238 -0.42 -0.0450731453642857 -0.237658124683333 -0.943095690952381 -0.6268781925 -0.620177833011905 -0.764367815833333 -0.118899676179762 -0.0489352445596429 -0.966146623095238 -0.678160918571429 -0.70068718297619 -0.885487526666667 -0.471032741204762 -0.880952380833333 -0.701779047976191 -0.909297050595238 -0.108994062702381 -0.442255644511905 -0.321170412410714 -0.227498534404762 -0.963537406547619 -0.96364722047619 -0.0120618982546429 -0.499142694126191 -0.504996314764286 0.111864628666667 -0.685826016964286 -0.638625482738095 -0.0550538600511905 -0.706431859523809 -0.700805878690476 -0.382319184213095 -0.382319184213095 -0.523661978175 -0.543598600583333 -0.696831441547619 -0.536752689704762 -0.427058722523809 -0.335433188702381 -0.614791056030952 -0.515699918396429 -0.518213713670238 -0.559098227107143 -0.706173776964286 -0.653570031904762 -0.435322885428571 -0.476551157485952 -0.660154598809524 -0.724803091309524
"LAYING" 22 0.273722555 -0.01232118827246 0.0367717552 0.4158015428 0.1280128858 -0.26819794614 0.074990855864 0.009347678505 0.18201688548 -0.004837834536 -0.10301838632 0.1168787186 -0.12541288286 -0.030313260684 -0.023751494808 -0.217629945466 -0.217629945466 0.18425237236 -0.0709562386674 0.054792075974 -0.440572557896 -0.272533098998 -0.7292307678 -0.244058604292 0.23994728568 -0.8733331748 -0.399414847936 -0.26594213544 -0.252 -0.025289169507 -0.091560336056 -0.8741843348 -0.45844056552 -0.6939575962 -0.63034482838 -0.08906336046 -0.14141221134 -0.8877308986 -0.5613793074 -0.6608441368 -0.8711111096 -0.15933259472 -0.7641025642 -0.5309721158 -0.9168253954 -0.10944182762 -0.38271982687 -0.305326591104 0.32457486998 -0.9403416924 -0.966120911 -0.002277034208 -0.359172945578 -0.229431565284 0.094827086966 -0.5681382332 -0.679658542 -0.052162006136 -0.5039545602 -0.7949463224 -0.3302413455264 -0.3302413455264 -0.369165586724 -0.494682537 -0.6702005678 -0.52915460444 -0.36174323324 -0.36901985218 -0.553687796 -0.37544079008 -0.24268130978 -0.42010385682 -0.603646991 -0.673762282 -0.373753099808 -0.32718822998 -0.6395367862 -0.7199101898
"LAYING" 23 0.272339394328358 -0.0190449048268657 0.145659881925373 0.427452832537313 0.129844713761194 0.183399041462687 0.0847778699208955 0.020010985108806 0.222682823900896 -0.0172021139847761 -0.101284281686567 -0.321349306417612 -0.108022720746269 -0.0395998764641791 -0.192751719402985 -0.189700278476119 -0.189700278476119 0.0340187514626866 -0.153456445447761 -0.010123637519403 -0.896421715522388 -0.877645056761194 -0.901262916313433 -0.175980446519403 0.0204532124328358 -0.989525910149254 -0.916857695074627 -0.914764463283582 -0.204179104477612 0.169152849862687 -0.052904588641791 -0.989809579701493 -0.910346360895522 -0.886922771492537 -0.896037055671642 -0.0460400309208955 -0.123438753313433 -0.995550989253731 -0.87545033419403 -0.64015499389403 -0.866856195373134 -0.799114462567164 -0.903559127865672 -0.575006706686567 -0.89386401358209 -0.101158797492537 -0.883794350149254 -0.853181937725373 0.227984060283582 -0.963233023731343 -0.973006349552239 -0.0016995726780597 -0.915798761940299 -0.915131061940298 0.094924548061194 -0.920083111343284 -0.883118739402985 -0.0630712902089552 -0.934595496865672 -0.924018886865672 -0.851146326041791 -0.851146326041791 -0.910550750447761 -0.855756179402985 -0.929690345522388 -0.866337382238806 -0.879450810268657 -0.850137753774627 -0.908936781940298 -0.922503721044776 -0.922073273134328 -0.886717789850746 -0.924350892835821 -0.882036419402985 -0.879608764029851 -0.905912947014925 -0.894364779701493 -0.927745048358209
"LAYING" 24 0.2733500355 -0.0169662444585714 -0.197770885078571 -0.161828296714286 0.644607238714286 -0.583675968514286 0.0797070373571429 0.0118242676015429 -0.0324259862742857 -0.0178261699142857 -0.0918574815857143 0.0406871745414286 -0.102519148428571 -0.0392679627714286 -0.0826158831028571 -0.195563806095714 -0.195563806095714 -0.0596662833857143 -0.19987051243 -0.0418815633714286 -0.977919908714286 -0.980952610142857 -0.941758241428571 -0.348123066805714 0.244807107587143 -0.999480061857143 -0.986396226 -0.983295072142857 -0.187428571428571 0.144132228828571 0.0589926481642857 -0.999600691714286 -0.978536553142857 -0.967915016 -0.890640394 0.202126976761429 -0.228292076018571 -0.999866317857143 -0.932019703285714 -0.525560440611429 -0.727891156342857 -0.854354097428571 -0.956776557714286 -0.529188655705714 -0.894784581142857 -0.106489823428571 -0.970706448428571 -0.982394365571429 0.586148563291429 -0.965941800142857 -0.992626741714286 -0.005404133329 -0.986602992571429 -0.983506385 0.102873018071429 -0.984105807142857 -0.961805931285714 -0.0600843671 -0.981365977142857 -0.979712172714286 -0.972567057 -0.972567057 -0.985798219285714 -0.959833306714286 -0.984016333 -0.976721617857143 -0.968206877428571 -0.983382165 -0.981949063571429 -0.988128287142857 -0.985010065571429 -0.983367930857143 -0.985990091285714 -0.959017207571429 -0.974345602285714 -0.984274847285714 -0.967268628142857 -0.980407857285714
"LAYING" 25 0.279647978 -0.0224902711311429 -0.0147869165342857 0.926898674857143 -0.145084648842857 0.0428208801142857 0.0834502524025714 -0.0043541642 -0.109904540963286 -0.0104990755942857 -0.0882150615257143 -0.0314442328428571 -0.108785040519714 -0.0437718876471429 -0.113845342066429 -0.0125864527628571 -0.0125864527628571 -0.0396005428227143 -0.0131693448621429 -0.284955425242857 -0.662532740285714 -0.4763480193 -0.912087910285714 -0.31784026828 -0.121991157718571 -0.986435767571429 -0.724138190142857 -0.624376048571429 -0.372571428571429 -0.202438043097143 -0.435338966384286 -0.987934299285714 -0.573200769714286 -0.750363860142857 -0.764532019285714 -0.264193200285714 -0.358748878755714 -0.992250791142857 -0.752709361 -0.699588938571429 -0.921541949142857 -0.287570131937143 -0.820512820857143 -0.699635492857143 -0.918820860428571 -0.111710121414286 -0.633457419142857 -0.408763398142857 0.214038351057143 -0.976338910571429 -0.958880758285714 -0.0168158937378714 -0.714209636428571 -0.596723557285714 0.0991481348285714 -0.584789304428571 -0.676089401857143 -0.0640264496391429 -0.680693103571429 -0.8671234 -0.53135393 -0.53135393 -0.694466521428571 -0.537888160142857 -0.793312037857143 -0.677919583 -0.623427830142857 -0.413481681542857 -0.790769343714286 -0.729659719857143 -0.593766046 -0.674812956857143 -0.593251859285714 -0.640901112 -0.639922988857143 -0.686629869285714 -0.685915581428571 -0.836841239714286
"LAYING" 26 0.272026163543056 -0.0199886353716667 0.207484530770833 0.340747312777778 0.377529496555556 0.245323177666667 0.0847412403805556 0.0167042447443056 0.000598253393472224 -0.0246679166166667 -0.0902643795277778 -0.397354407594306 -0.0984300962777778 -0.0397679256277778 -0.155516971159028 -0.116477947543056 -0.116477947543056 -0.05731298294875 -0.0874008454861111 -0.0644132867833333 -0.976149610138889 -0.972516385 -0.8525641025 -0.128019256288889 0.113075330125 -0.999694268333333 -0.990726905138889 -0.986324616388889 -0.148888888888889 0.172451962472222 0.065484436125 -0.999768918888889 -0.988418084722222 -0.982758791944444 -0.902298850277778 0.133194870033333 -0.245869506744444 -0.999536558611111 -0.89655172375 -0.530345089126389 -0.875220459305556 -0.835035931347222 -0.918803419166667 -0.379812971944444 -0.911375662638889 -0.109671019791667 -0.973498771527778 -0.966750361527778 0.390388846388889 -0.948516550833333 -0.9731022125 -0.00499675626333333 -0.9907524375 -0.986351544166667 0.130771223430556 -0.990040137222222 -0.977271653611111 -0.0654806242638889 -0.994228409722222 -0.990954871805556 -0.969102918055556 -0.969102918055556 -0.990288884305556 -0.940659496527778 -0.993275884027778 -0.978733464583333 -0.972471570694444 -0.965364565 -0.986952424583333 -0.99163359 -0.987419157777778 -0.962687962083333 -0.9905581475 -0.974556531944444 -0.960964247083333 -0.988949192638889 -0.97125784 -0.991867855833333
"LAYING" 27 0.274379154428571 -0.01547018674 0.231301621775714 0.852918160428571 0.0704768036714286 0.555785529757143 0.0776817090714286 0.00552464956384286 0.0703736343028571 -0.02916930573 -0.0809787489142857 -0.51646611943 -0.0980904829857143 -0.0408232232142857 -0.167619340671429 -0.1873858591 -0.1873858591 -0.0883658957071429 -0.0951402366185714 -0.199689311615714 -0.986775853571429 -0.956231352714286 -0.900000000185714 0.0286418525614286 0.138930488991429 -0.999500105428571 -0.988158738571429 -0.976103625857143 -0.198857142857143 0.25193154399 -0.0617708830742857 -0.999736754 -0.975704214142857 -0.982129438857143 -0.858128079 -0.0751748209161429 -0.100353498691429 -0.999847737142857 -0.799999999714286 -0.657924770547143 -0.855328798571429 -0.757599970228571 -0.942124542428571 -0.520288996414286 -0.914285714857143 -0.10507539596 -0.987272382571429 -0.950589417285714 0.194266397379056 -0.982442670285714 -0.973101726428571 -0.00929454504114286 -0.988081508142857 -0.975850442142857 0.0862367668128571 -0.976601614857143 -0.980603169571429 -0.0524327887714286 -0.984606968714286 -0.990512672857143 -0.969818038428571 -0.969818038428571 -0.985582375714286 -0.960981275142857 -0.990358980714286 -0.967762350571429 -0.987667120285714 -0.950304309285714 -0.984727719 -0.989090022714286 -0.977320059285714 -0.977875848 -0.977159809428571 -0.979861593142857 -0.963835710285714 -0.983711823428571 -0.974215546142857 -0.988981259285714
